date,close,volume,open,high,low
2013/08/12,83.81,2868566,83.93,84.03,83.53
2013/08/13,83.39,2952974,83.91,84.0999,83.26
2013/08/14,82.75,2934139,83.34,83.54,82.73
2013/08/15,80.91,5350212,82.24,82.28,80.83
2013/08/16,80.18,6032434,80.6,80.75,79.94
2013/08/19,80.88,4945079,80.11,81.05,79.82
2013/08/20,80.29,3452854,80.96,80.96,80.26
2013/08/21,79.08,5453936,80.06,80.16,79.01
2013/08/22,79.25,3821543,78.99,79.685,78.71
2013/08/23,79.85,3033831,79.52,79.98,79.27
2013/08/26,79.69,4077903,79.97,80.1,79.67
2013/08/27,79.06,5179710,79.19,79.39,78.61
2013/08/28,79.37,5057364,78.96,79.68,78.94
2013/08/29,79.33,5616881,79.25,79.74,79.05
2013/08/30,79.73,4333051,79.42,79.84,79.23
2013/09/03,80.2,5966611,80.48,80.79,80.04
2013/09/04,79.53,5334978,79.71,79.71,79
2013/09/05,79.07,4013828,79.53,79.708,78.8
2013/09/06,79.26,4443555,79.11,79.68,78.32
2013/09/09,79.38,3757080,79.25,79.48,78.79
2013/09/10,79.43,4682455,79.76,79.8,79.03
2013/09/11,79.85,4437887,79.47,79.9,79.14
2013/09/12,79.87,3322278,79.97,80.05,79.56
2013/09/13,80.32,3416088,80.1,80.4,79.9
2013/09/16,81.02,4130134,80.79,81.22,80.61
2013/09/17,81.66,4110313,81.01,81.84,80.97
2013/09/18,82.88,4916811,81.69,82.93,81.255
2013/09/19,81.82,5264661,82.88,82.94,81.34
2013/09/20,81.74,5330497,82,82,81.48
2013/09/23,81.02,5384583,81.56,81.58,80.95
2013/09/24,80.54,5582053,80.96,81.2265,80.46
2013/09/25,80.21,5130794,80.68,81.16,80.08
2013/09/26,80.54,3941610,80.28,80.57,79.85
2013/09/27,80.2,3429154,80.36,80.68,79.9
2013/09/30,79.5,5231393,79.86,79.92,79.25
2013/10/01,79.82,4135456,79.38,79.82,79.02
2013/10/02,79.56,5448253,79.53,79.58,78.67
2013/10/03,79.44,3987559,79.57,79.908,79.29
2013/10/04,79.62,2841538,79.58,79.93,79.13
2013/10/07,79.06,4867134,79.25,79.59,78.96
2013/10/08,78.93,5526516,79.29,79.35,78.86
2013/10/09,79.5,5298581,79.11,80.19,78.8665
2013/10/10,80.69,4663265,79.96,80.69,79.81
2013/10/11,80.83,4111038,80.73,81.09,80.45
2013/10/14,81.09,3642769,80.45,81.12,80.34
2013/10/15,80.6,5427713,81.17,81.53,80.4
2013/10/16,82.27,7350850,82,82.4,81.38
2013/10/17,82.58,4469232,82.05,82.62,81.63
2013/10/18,83.01,6356495,82.65,83.01,82.23
2013/10/21,82.37,3981229,82.97,82.97,82.19
2013/10/22,83.44,5125940,82.45,83.73,82.3
2013/10/23,83.33,4665161,83.27,83.44,82.79
2013/10/24,82.54,5510781,83.41,83.41,82.54
2013/10/25,83.35,4065148,82.55,83.37,82.44
2013/10/28,84.61,5366841,83.36,84.71,83.23
2013/10/29,85.49,4349448,84.75,85.5,84.5
2013/10/30,84.72,3556131,85.47,85.49,84.6088
2013/10/31,84.09,4572187,84.65,84.9,84.09
2013/11/01,84.56,4150005,84.15,84.69,83.84
2013/11/04,84.37,3572847,84.62,84.99,84.135
2013/11/05,84.62,3207592,84.06,84.91,83.83
2013/11/06,86.68,6016681,84.95,86.73,84.67
2013/11/07,85.3,5869987,86.57,86.68,85.09
2013/11/08,85.85,5159248,85.29,85.88,84.32
2013/11/11,85.45,4309188,85.75,86.12,85.255
2013/11/12,85.64,4560951,85.41,85.675,85.03
2013/11/13,85.95,3228372,85.47,86.01,85.19
2013/11/14,86.39,2897306,85.98,86.63,85.88
2013/11/15,86.03,3324023,86.33,86.58,85.555
2013/11/18,85.86,4157482,86.02,86.182,85.4
2013/11/19,85.29,4026233,85.605,85.8058,84.93
2013/11/20,85.13,4471122,85.48,86.0895,84.98
2013/11/21,85.62,3137039,85.79,85.92,85.22
2013/11/22,85.74,3055120,85.56,85.8,85.11
2013/11/25,85.37,2527331,85.81,86.12,85.24
2013/11/26,84.39,4633792,85.4,85.75,84.38
2013/11/27,84.42,3611564,84.51,84.6,84.07
2013/11/29,84.46,2698087,84.62,84.88,84.195
2013/12/02,83.7,4495875,84.43,84.52,83.54
2013/12/03,83.8,5767506,83.53,83.96,83.33
2013/12/04,82.65,6819764,83.02,83.02,82.11
2013/12/05,81.9,5321577,82.41,82.59,81.89
2013/12/06,83.15,4669618,82.52,83.25,82.2354
2013/12/09,82.69,5371741,82.92,83.2,82.36
2013/12/10,82.4,4888909,82.45,82.81,82.11
2013/12/11,82.67,6606053,82.32,83.07,82.32
2013/12/12,81.28,6327434,82.56,82.65,80.97
2013/12/13,80.93,3798304,81.53,81.84,80.85
2013/12/16,81,4245632,81.06,81.3,80.6
2013/12/17,80.46,7978648,81.05,81.25,80.35
2013/12/18,81.42,7416890,80.58,81.605,79.96
2013/12/19,81.66,4075689,81.28,81.7911,81.02
2013/12/20,81.81,7496110,81.55,82.1,81.47
2013/12/23,81.86,3718684,82.34,82.38,81.45
2013/12/24,82.04,1115370,82.06,82.21,81.8
2013/12/26,82.45,1798956,82.14,82.45,82.01
2013/12/27,82.71,2361322,82.74,83.11,82.46
2013/12/30,82.91,2006885,82.71,83.09,82.68
2013/12/31,82.94,3009485,82.98,83.33,82.54
2014/01/02,82.1,3275899,82.93,82.99,81.82
2014/01/03,82.24,3287240,82.12,82.87,82.12
2014/01/06,82.28,3888371,82.2,82.61,82.08
2014/01/07,83.48,6332351,82.62,83.99,82.61
2014/01/08,83.24,5653259,83.33,83.62,82.8074
2014/01/09,82.85,4565873,83.34,83.39,82.37
2014/01/10,83.5,3711995,83.2,83.64,82.75
2014/01/13,82.37,4487138,83.06,83.57,82.32
2014/01/14,82.37,4389169,82.63,82.86,82.26
2014/01/15,82.89,4189127,82.48,83.195,82.28
2014/01/16,82.86,3724717,82.68,83.17,82.3
2014/01/17,82.2,6259607,82.94,82.9799,82.04
2014/01/21,82.92,4790747,82.21,83.065,82.15
2014/01/22,82.85,3920395,82.83,83,82.47
2014/01/23,82.43,5429063,82.85,82.85,81.87
2014/01/24,81.43,5920824,82.07,82.63,81.43
2014/01/27,82.06,5811012,81.43,82.77,81.42
2014/01/28,82.32,3867847,82.39,82.67,81.71
2014/01/29,80.22,7539400,81.87,81.87,80.1
2014/01/30,81.08,4589057,80.62,81.36,80.55
2014/01/31,80.36,6728606,80.2,80.82,79.9
2014/02/03,78.57,7073543,80.35,80.51,78.52
2014/02/04,78.82,5431690,78.97,79.17,78.28
2014/02/05,79.42,4829560,78.57,79.62,78.44
2014/02/06,79.39,6113830,80.19,80.2,78.85
2014/02/07,80.22,4578143,79.68,80.26,79.26
2014/02/10,80.6,4742012,80.17,80.72,80.16
2014/02/11,81.25,5068053,80.48,81.33,80.33
2014/02/12,81.49,4471167,81.48,81.85,80.98
2014/02/13,79.69,11197000,80.77,80.87,78.36
2014/02/14,78.09,13246140,79.76,79.82,78.0599
2014/02/18,78.18,9800184,78.63,78.63,77.78
2014/02/19,77.1,10353430,78.04,78.43,77.01
2014/02/20,78.01,9580296,77.43,78.87,77.37
2014/02/21,78.22,7488414,78.01,78.91,77.9
2014/02/24,78.88,7747022,78.31,79.5915,78.31
2014/02/25,79.23,7509171,79.02,79.75,78.93
2014/02/26,78.65,6586205,79.5,79.88,78.57
2014/02/27,79.07,7809198,78.65,79.46,78.4
2014/02/28,80.07,9870634,79.09,80.4,78.85
2014/03/03,79.52,5767178,79.17,79.71,79.1
2014/03/04,80.85,7517976,79.81,80.925,79.8
2014/03/05,81.11,6398299,80.39,81.47,80.31
2014/03/06,81.33,5874524,81.17,81.44,80.96
2014/03/07,81.56,4032219,81.51,81.63,81.03
2014/03/10,81.73,4313497,81.55,81.83,81.2101
2014/03/11,82.81,5837336,81.84,82.98,81.79
2014/03/12,82.15,5674517,82.2,82.55,81.86
2014/03/13,81.8,6118146,82.21,82.71,81.63
2014/03/14,81,7763001,81.73,82.19,80.86
2014/03/17,82.05,7761975,81.47,82.14,81.29
2014/03/18,81.95,3488298,82.02,82.215,81.59
2014/03/19,81.37,5106038,81.98,81.99,81.19
2014/03/20,81.86,3241077,81.36,81.91,81.25
2014/03/21,82.14,9206706,82.22,82.57,81.5
2014/03/24,81.89,5229727,82.325,82.57,81.53
2014/03/25,82.4,4170490,81.9,82.495,81.9
2014/03/26,82.87,6388194,82.57,83.74,82.49
2014/03/27,82.54,4331875,82.85,83.21,82.5
2014/03/28,82.95,4033321,82.7,83.21,82.695
2014/03/31,83.5,6617046,83.74,83.8,83.17
2014/04/01,82.88,4676841,83.07,83.27,82.73
2014/04/02,82.73,4919224,82.82,82.95,82.44
2014/04/03,82.91,3362728,82.92,83.1,82.6
2014/04/04,82.59,4404054,83.17,83.18,82.58
2014/04/07,83.91,8829987,82.37,84.23,82.3
2014/04/08,83.47,6504790,83.93,84,83.15
2014/04/09,83.91,4926377,83.47,84,83.28
2014/04/10,83.62,7665500,83.85,84.82,83.6
2014/04/11,83.15,6703741,81.99,84.22,81.99
2014/04/14,83.55,4617753,83.57,83.91,83.05
2014/04/15,83.96,5673788,83.97,84.04,83.54
2014/04/16,84.77,5573592,84.42,84.98,84.37
2014/04/17,85.55,11168390,85.9,85.94,84.49
2014/04/21,85.91,4883645,85.21,85.95,85.01
2014/04/22,85.14,4483279,85.83,85.83,85.14
2014/04/23,85.41,4805282,85.27,85.7,85.063
2014/04/24,85.52,3749740,85.38,85.67,85
2014/04/25,85.25,3749330,85.46,85.79,85.11
2014/04/28,86.82,5978499,85.54,87,85.45
2014/04/29,85.76,4869119,86.93,86.9413,85.76
2014/04/30,85.89,4387510,85.73,86.07,85.43
2014/05/01,85.57,3848707,86,86.134,84.945
2014/05/02,85.52,3437979,85.35,85.86,85.1
2014/05/05,85.91,2989509,85.17,86.08,85.14
2014/05/06,85.37,3141140,85.49,85.98,85.32
2014/05/07,86.8,5493625,85.31,87.12,85.31
2014/05/08,86.66,3506734,86.79,87.09,86.42
2014/05/09,87.17,3330116,86.57,87.245,86.42
2014/05/12,86.93,3218644,87.32,87.68,86.63
2014/05/13,87.23,2259404,86.95,87.44,86.81
2014/05/14,86.84,2726336,87.24,87.44,86.78
2014/05/15,85.74,3877132,86.84,86.9,85.69
2014/05/16,86.54,3672615,85.59,86.62,85.57
2014/05/19,86.1,4201443,85.94,86.2,85.45
2014/05/20,85.65,4510187,85.96,86.24,85.36
2014/05/21,86.1,2647076,85.78,86.1461,85.53
2014/05/22,85.58,2964851,86.06,86.1,85.4
2014/05/23,85.83,2750733,85.36,86.05,85.36
2014/05/27,86.53,4400070,85.81,86.63,85.645
2014/05/28,87.07,4030706,86.35,87.16,86.34
2014/05/29,87.73,4643656,86.99,87.84,86.88
2014/05/30,88.33,5181597,87.61,88.48,87.41
2014/06/02,87.87,2876071,88.12,88.39,87.76
2014/06/03,88.22,5174666,87.44,88.24,87.31
2014/06/04,87.43,3866433,87.52,88.05,87.34
2014/06/05,87.76,2937780,87.79,87.92,87.22
2014/06/06,87.91,3675394,87.86,88.07,87.53
2014/06/09,88,2280106,87.82,88.325,87.82
2014/06/10,88.42,3411022,87.84,88.72,87.67
2014/06/11,87.78,3187601,88.15,88.5,87.74
2014/06/12,87.22,3856210,87.59,87.71,86.95
2014/06/13,87.19,3047461,87.15,87.36,86.82
2014/06/16,87.55,3882419,86.87,87.74,86.71
2014/06/17,87.28,3393090,87.65,87.97,87.07
2014/06/18,88.9,5314413,87.34,88.97,87.11
2014/06/19,90.1,5380437,88.96,90.1,88.92
2014/06/20,89.1,5697010,90.14,90.24,89.1
2014/06/23,88.39,4187739,89.2,89.26,87.74
2014/06/24,88.05,4309683,88.23,88.57,87.835
2014/06/25,88.58,3965262,87.98,88.72,87.9
2014/06/26,88.61,3539297,89.09,89.14,87.99
2014/06/27,88.76,3646143,88.44,88.92,88.36
2014/06/30,89.34,4473412,88.46,89.5,88.35
2014/07/01,89.13,3540986,89.12,89.28,88.83
2014/07/02,89.67,2829646,89.29,89.69,89.01
2014/07/03,90.02,2216760,89.9,90.14,89.53
2014/07/07,89.86,2534538,89.61,89.94,89.48
2014/07/08,89.73,3128733,90.06,90.079,89.475
2014/07/09,89.77,2493283,89.9,90.1,89.62
2014/07/10,90.1,3145613,89.23,90.22,89.15
2014/07/11,89.85,3655304,89.93,90.2135,89.45
2014/07/14,91.08,4496056,90.2,91.39,90.07
2014/07/15,90.34,3958781,90.31,90.95,90.18
2014/07/16,90.5,5121598,90.63,90.88,90.06
2014/07/17,89.99,2823794,90.15,90.67,89.97
2014/07/18,90.09,5273200,90.13,90.28,89.69
2014/07/21,89.91,3024119,89.62,90.14,89.38
2014/07/22,89.17,5303392,89.61,89.64,89.01
2014/07/23,90.82,10953740,91.26,93.09,90.76
2014/07/24,91.91,4929302,91.62,92.34,91.36
2014/07/25,91.55,2924974,91.98,92.15,91.29
2014/07/28,90.97,4651792,91.55,91.8,90.64
2014/07/29,90.14,4268625,90.91,90.97,90.14
2014/07/30,88.91,4250249,90.49,90.55,88.72
2014/07/31,88.1,4825902,88.24,88.91,88.07
2014/08/01,88.11,3987703,87.71,88.93,87.46
2014/08/04,89.69,6488915,88.33,89.72,88.13
2014/08/05,89.2,7678773,89.38,89.68,88.89
2014/08/06,90.51,6589862,88.43,90.76,88.43
2014/08/07,89.9,4625555,90.79,90.85,89.54
2014/08/08,90.29,4739884,89.9,90.35,89.51
2014/08/11,91.79,5231087,91.1,91.86,90.7
2014/08/12,91.21,2776040,91.46,91.89,91.02
2014/08/13,91.74,3690310,91.56,91.87,91.08
2014/08/14,91.79,3624723,91.82,92.08,91.46
2014/08/15,91.85,3844615,92.1,92.75,91.29
2014/08/18,92.15,2974723,92.2,92.52,92
2014/08/19,91.86,3086283,92.22,92.36,91.78
2014/08/20,92.23,5709271,91.82,92.44,91.52
2014/08/21,92.05,4060284,92.57,93.19,92.01
2014/08/22,91.6,3865522,92.27,92.59,91.6
2014/08/25,93.19,5015964,92.58,93.45,92.58
2014/08/26,92.6,3116165,93.21,93.51,92.56
2014/08/27,92.23,2955131,92.72,92.72,92.06
2014/08/28,92.58,3234333,92.09,92.7,91.8075
2014/08/29,92.49,3657459,92.73,92.91,92.01
2014/09/02,92.48,5130257,92.62,93.14,92.38
2014/09/03,92.75,4915462,92.4,92.76,91.805
2014/09/04,91.85,4466829,92.95,93.15,91.77
2014/09/05,91.75,3147999,91.85,91.85,91.39
2014/09/08,91.86,3534335,91.48,92.25,91.39
2014/09/09,91.42,3259229,91.5,91.794,91.3
2014/09/10,91.79,3720463,91.67,91.92,91.53
2014/09/11,91.65,3670636,91.69,91.95,91.48
2014/09/12,90.87,3587721,91.6,91.8,90.58
2014/09/15,91.2,3770687,91.07,91.31,90.78
2014/09/16,92.57,5155350,91.14,93.09,90.95
2014/09/17,92.85,4997193,92.67,93.31,92.05
2014/09/18,93.37,4263298,92.97,93.5,92.7
2014/09/19,93.79,6259305,93.86,94.21,93.42
2014/09/22,93.58,3790579,93.42,93.78,93.2901
2014/09/23,92.93,3386274,93.55,93.58,92.84
2014/09/24,93.5,4227262,93.11,94.04,93.08
2014/09/25,92.67,4372360,93.4,93.43,92.48
2014/09/26,93.13,3536266,92.5,93.33,92.44
2014/09/29,93.15,2973460,92.51,93.39,92.51
2014/09/30,93.09,4219311,92.95,93.43,92.92
2014/10/01,92.65,4842772,92.67,93.22,92.42
2014/10/02,92.58,3513750,92.81,92.92,92.33
2014/10/03,93.5,4084403,93.01,93.53,92.65
2014/10/06,93.37,3733095,93.5,93.65,92.785
2014/10/07,93.1,6799762,93.29,93.54,92.9
2014/10/08,93.94,5714435,92.95,93.94,92.76
2014/10/09,93.57,9093860,95.35,96.22,93.56
2014/10/10,94.65,8350922,93.66,95.9,93.66
2014/10/13,93.94,5194348,94.71,95.45,93.83
2014/10/14,93.01,5868514,94.46,94.52,92.59
2014/10/15,91.77,8580725,91.84,92.56,90.76
2014/10/16,90.79,7226400,90.27,91.025,89.82
2014/10/17,91.51,6260115,91.09,92,90.55
2014/10/20,93.55,6883073,91.66,93.72,91.59
2014/10/21,93.73,6892230,93.26,93.96,92.17
2014/10/22,94.46,5148155,93.85,95.02,93.64
2014/10/23,93.76,5590055,94.94,95.32,93.5
2014/10/24,94.6,4005823,93.76,94.79,93.55
2014/10/27,94.62,3135454,94.48,95.24,94.31
2014/10/28,95.26,3368324,94.69,95.26,94.3
2014/10/29,94.69,3274261,95.5,95.5,94.07
2014/10/30,95.65,3560101,94.45,96.1,94.15
2014/10/31,96.17,5258812,96.41,96.74,95.58
2014/11/03,95.83,4328581,95.94,96.4298,95.61
2014/11/04,96.73,3735644,96.14,96.84,95.99
2014/11/05,96.89,3804096,97.52,97.86,96.37
2014/11/06,96.81,4198532,96.96,97.2,96.51
2014/11/07,96.8,5273399,96.81,96.81,95.5
2014/11/10,96.97,3345479,96.4,96.985,96.16
2014/11/11,96.7,3263623,96.96,97.38,96.64
2014/11/12,97.16,3247530,96.7,97.39,96.22
2014/11/13,98.54,6250235,96.53,98.96,96.53
2014/11/14,97.72,4335184,98.49,98.55,97.36
2014/11/17,98.42,3733062,96.85,98.55,96.85
2014/11/18,97.94,3905493,98.42,98.5,97.86
2014/11/19,98.41,3396799,97.94,98.44,97.75
2014/11/20,98.06,3727138,98.01,98.62,97.865
2014/11/21,98.89,4618643,99.03,99.13,98.24
2014/11/24,98.68,3540688,98.88,99.25,98.49
2014/11/25,98.93,3637186,98.51,99.19,98.5
2014/11/26,99.35,2685579,99.25,99.64,99.01
2014/11/28,100.1,2504268,99.72,100.7,99.52
2014/12/01,99.67,3653020,98.56,100.145,98.49
2014/12/02,100.39,3888040,99.98,100.57,99.61
2014/12/03,98.32,4938906,99.7,99.7,98.18
2014/12/04,97.75,4590476,98.04,98.28,97.4
2014/12/05,97.76,5308199,97.62,97.934,97.2
2014/12/08,97.78,4233510,97.87,98.11,97.5
2014/12/09,97.13,3408873,97.22,97.75,96.21
2014/12/10,96.18,3972292,97.23,97.6,96.07
2014/12/11,96.29,4762441,96.3,97,96.01
2014/12/12,94.74,3937696,95.66,96.77,94.71
2014/12/15,94.14,4551232,95.13,95.72,93.8627
2014/12/16,92.59,6950830,93.54,94.97,92.53
2014/12/17,93.72,6192905,92.79,94.1,92.43
2014/12/18,95.36,8109637,94.71,95.41,93.74
2014/12/19,95.44,7672261,95.3,96.2,95.21
2014/12/22,96.62,3622879,95.79,96.66,95.47
2014/12/23,97.36,3072368,97.24,97.5,96.86
2014/12/24,97.09,1608616,97.5,97.89,97.05
2014/12/26,97.05,1492689,97.12,97.57,96.97
2014/12/29,96.73,2453829,96.62,97.1,96.02
2014/12/30,95.96,2134434,96.21,96.78,95.92
2014/12/31,94.56,3727376,95.67,95.98,94.54
2015/01/02,94.44,3549559,94.93,95.34,94.048
2015/01/05,93.73,6440954,94.45,95.0499,93.72
2015/01/06,93.02,6194995,94.08,94.6199,92.94
2015/01/07,95.74,6526269,95.13,96.23,94.43
2015/01/08,97.48,7131356,96.74,97.91,96.68
2015/01/09,96.82,4057459,97.55,97.67,96.59
2015/01/12,96.42,4192639,96.95,97.34,96.19
2015/01/13,96.35,5373499,96.67,97.49,95.82
2015/01/14,96.67,5127799,95.46,96.8,95.46
2015/01/15,96.67,4424008,97.14,97.32,96.38
2015/01/16,97.29,4401501,96.66,97.43,96.34
2015/01/20,97.51,7023874,98.33,98.33,96.83
2015/01/21,97.4,5030836,97.02,98.22,96.6
2015/01/22,98.9,7615994,97.48,99,97.04
2015/01/23,98.53,4857695,98.36,98.99,98.1
2015/01/26,98.69,4298631,98.19,98.95,97.67
2015/01/27,96.72,7365006,97.65,98.05,95.248
2015/01/28,95.72,6280100,97.21,97.77,95.66
2015/01/29,96.03,4595915,95.72,96.48,94.87
2015/01/30,93.78,7732194,95.11,95.33,93.56
2015/02/02,95.33,6881899,93.86,95.44,93.6
2015/02/03,96.2,5090250,96.02,96.56,95.58
2015/02/04,96.6,5064605,96.03,97.2653,96.03
2015/02/05,96.61,4462166,97.23,97.23,96.41
2015/02/06,96.71,4628569,96.68,97.06,96.3542
2015/02/09,95.97,4217118,96.58,96.91,95.59
2015/02/10,97.99,6794638,96.73,98.1,96.38
2015/02/11,100.4,9731560,100.05,100.76,99.2
2015/02/12,100.27,9062289,100.05,100.5,99.38
2015/02/13,99.13,5642975,100.15,100.15,98.94
2015/02/17,98.36,5876254,98.45,98.71,98
2015/02/18,99.33,3472486,98.24,99.49,98.16
2015/02/19,98.72,4186251,99.3,99.5999,98.53
2015/02/20,99.06,3945887,98.22,99.07,97.83
2015/02/23,99.45,3075745,99.16,99.475,98.74
2015/02/24,99.58,3389333,99.45,99.97,99.14
2015/02/25,99.5,3361988,99.68,99.8199,98.9101
2015/02/26,99.07,4406782,99.15,99.36,98.98
2015/02/27,98.98,6461692,99.22,99.37,98.97
2015/03/02,99,3609594,98.9,99.3,98.73
2015/03/03,98.4,4148082,98.82,98.95,98.12
2015/03/04,97.36,3884891,97.72,97.8448,97.12
2015/03/05,97.23,3537435,97.7,97.83,97.21
2015/03/06,96.17,6466070,97,97.15,95.94
2015/03/09,96.04,4809112,96,96.5,95.9701
2015/03/10,94.43,5389597,95.38,95.6,94.43
2015/03/11,93.63,4637154,94.46,94.63,93.45
2015/03/12,95.71,4454966,93.96,95.76,93.84
2015/03/13,94.32,4703589,94.89,95.59,93.94
2015/03/16,95.45,4687385,94.56,95.53,94.48
2015/03/17,94.13,4507415,94.94,95.29,94.06
2015/03/18,94.64,7686149,93.99,95.05,92.24
2015/03/19,94.1,4374514,94.43,94.58,93.7
2015/03/20,95.34,8806483,94.2,95.475,94.1
2015/03/23,95.85,4739420,95.47,96.12,95.34
2015/03/24,95.86,7110157,96.71,97.16,95.81
2015/03/25,95.26,4965458,96.43,96.44,95.23
2015/03/26,95.63,5077708,95.25,95.98,94.79
2015/03/27,95.95,4245475,95.28,96.16,95.18
2015/03/30,96.52,5021247,96.28,96.675,95.55
2015/03/31,95.62,4397559,96.22,96.59,95.62
2015/04/01,95.09,4229489,95.16,95.28,94.17
2015/04/02,95.69,3586201,94.78,95.925,94.78
2015/04/06,96.48,4856156,95.53,97.09,95.53
2015/04/07,96.21,3376583,96.67,96.87,96.19
2015/04/08,96.03,3878814,96.1,96.6,95.69
2015/04/09,96.35,3488112,95.83,96.63,95.64
2015/04/10,96.2,2704870,96.28,96.52,96.15
2015/04/13,95.53,3769203,96.01,96.28,95.48
2015/04/14,96.49,4494972,95.67,96.8,95.39
2015/04/15,96.63,3508685,96.74,97.3,96.5
2015/04/16,96.45,3699019,96.53,96.915,96.21
2015/04/17,95.81,4987290,95.84,96.12,95.36
2015/04/20,96.5,4468687,96.26,96.94,96.24
2015/04/21,96.78,4184188,97.2,97.56,96.54
2015/04/22,97.28,5288903,97.25,97.64,96.68
2015/04/23,95.73,7821981,96.67,97.44,95.45
2015/04/24,95.17,5381728,95.71,95.71,94.51
2015/04/27,94.49,5337423,95.17,95.27,94.46
2015/04/28,94.42,5060945,94.74,94.77,94.02
2015/04/29,94.38,4959938,94.22,94.47,93.255
2015/04/30,95.12,6703447,94.16,95.33,93.76
2015/05/01,95.56,4619609,95.16,95.62,94.76
2015/05/04,95.95,3721379,95.45,96.25,95.26
2015/05/05,95.42,3502784,96.02,96.17,95.24
2015/05/06,95.48,3372180,95.92,95.97,94.95
2015/05/07,95.15,3157394,95.15,95.67,94.95
2015/05/08,96.55,5231561,95.91,96.61,95.55
2015/05/11,96.35,3070076,96.27,97.0979,96.12
2015/05/12,96.2,4229914,96,96.38,95
2015/05/13,96.41,3739756,96.27,96.96,96.17
2015/05/14,98,4018235,96.84,98,96.74
2015/05/15,98.22,3808892,97.83,98.44,97.75
2015/05/18,98.05,3324281,98.01,98.33,97.67
2015/05/19,97.95,3323946,97.94,98.34,97.57
2015/05/20,97.69,2790344,98,98.33,97.675
2015/05/21,97.2,3406907,97.4,97.79,96.9
2015/05/22,96.26,3311113,97.21,97.21,96.23
2015/05/26,95.79,3779654,96.06,96.28,95.5029
2015/05/27,96.38,4028178,95.99,96.58,95.71
2015/05/28,97.06,5321560,96.55,97.39,95.93
2015/05/29,96.43,5721671,97.21,97.24,95.94
2015/06/01,95.97,4401842,96.59,96.59,95.64
2015/06/02,96.05,3960326,95.63,96.3502,95.37
2015/06/03,95.3,3249022,95.82,96,95.15
2015/06/04,94.14,4789627,95.01,95.62,94.12
2015/06/05,93.05,4740955,93.87,93.98,92.9
2015/06/08,92.84,4466607,93.3,93.41,92.74
2015/06/09,93.07,3409274,92.8,93.32,92.72
2015/06/10,93.69,3888089,93.37,94.08,93.13
2015/06/11,94.09,3015895,94,94.29,93.89
2015/06/12,93.74,3744827,93.96,94.07,93.44
2015/06/15,92.64,7202995,93.27,93.42,92.54
2015/06/16,93.55,2728714,92.77,93.71,92.5801
2015/06/17,94.05,3108880,93.57,94.27,93.25
2015/06/18,95.23,4035127,94.33,95.52,94.12
2015/06/19,94.86,5454117,94.88,95.3101,94.72
2015/06/22,95.6,3436841,95,95.88,95
2015/06/23,95.6,3676477,95.61,95.74,95.14
2015/06/24,95.29,4742043,95.26,95.77,95.26
2015/06/25,94.83,4422498,95.75,95.99,94.83
2015/06/26,94.91,5119566,95.1,95.45,94.83
2015/06/29,93.69,3620658,94.4,94.76,93.62
2015/06/30,93.34,4188466,94.51,94.7,93.26
2015/07/01,94.52,4808627,93.8,94.57,93.55
2015/07/02,94.66,3209616,94.6,94.98,94.21
2015/07/06,94.4,4952423,94.04,94.92,94.01
2015/07/07,96.4,7724804,94.78,96.66,94.54
2015/07/08,95.61,6051668,95.71,96.28,95.51
2015/07/09,94.59,9932098,97.34,97.35,94.08
2015/07/10,95.55,7233407,95.42,96.27,95.01
2015/07/13,97.22,7263657,96.3,97.49,96.16
2015/07/14,97.13,4479374,97.4,97.48,96.73
2015/07/15,96.35,5304652,97.07,97.34,96.32
2015/07/16,96.9,4253038,97.09,97.34,96.87
2015/07/17,96.78,3573504,96.54,96.82,96.05
2015/07/20,97.31,3391794,97.08,97.48,96.8
2015/07/21,96.93,3061743,97.48,97.48,96.84
2015/07/22,97.17,3368394,97.02,97.48,96.8
2015/07/23,96.87,2739513,97,97.37,96.46
2015/07/24,96.18,3631735,96.67,96.8851,96.09
2015/07/27,95.66,4780211,96.03,96.42,95.33
2015/07/28,96.11,4937124,96.23,96.23,95.64
2015/07/29,96.53,3846027,96.18,96.77,96.05
2015/07/30,96.63,3380683,96.18,96.88,96.15
2015/07/31,96.35,5049588,97.17,97.17,96.2
2015/08/03,97.45,3710780,96.19,97.48,96.17
2015/08/04,97.81,3954162,97.3,98,97.18
2015/08/05,99.19,4320378,98.02,99.35,97.885
2015/08/06,99.15,6221320,99.66,100.61,99.095
2015/08/07,99.1,4608259,99.01,99.45,98.72
2015/08/10,99.09,4753623,99.52,99.7,98.89
2015/08/11,98.62,3578284,98.6,98.75,98.15
2015/08/12,98.38,3784447,98.04,98.43,97
2015/08/13,98.79,4190645,98.4,99.23,98.03
2015/08/14,99.23,3375670,98.83,99.27,98.7
2015/08/17,99.86,3253117,98.82,100.09,98.75
2015/08/18,99.77,4578478,99.5,100.42,99.5
2015/08/19,98.99,3901695,99.38,99.6802,98.64
2015/08/20,97.98,3956831,98.31,98.6,97.98
2015/08/21,96.25,7505692,97.2,97.64,96.1
2015/08/24,91.83,13366200,91.58,94.47,76.48
2015/08/25,89.64,8177619,94.14,94.14,89.55
2015/08/26,92.49,7564729,91.72,92.63,89.69
2015/08/27,93.6,6620814,93.5,93.99,91.86
2015/08/28,93.53,5993310,93,93.84,92.78
2015/08/31,92.93,5327989,92.94,93.33,92.64
2015/09/01,91.33,8345807,91.12,92.16,90.88
